osm_id,osm_type,lat,lon,distance_m,primary_tag,primary_value,name,brand,shop,amenity,office,craft,tourism,leisure,cuisine,opening_hours,phone,website,wheelchair,outdoor_seating,takeaway,delivery,level,addr_street,addr_housenumber,addr_postcode,label
5797523618,node,40.7775324,-73.9546879,224.6,shop,paint,Janovic Paint & Decorating Center,Benjamin Moore,paint,,,,,,,Mo-Fr 07:00-18:00; Sa 08:00-16:00,+1 212-289-6300,https://www.janovic.com/yorkville-location,yes,,,,0,3rd Avenue,1491,10028,retail
2724057621,node,40.7744829,-73.9513503,225.2,shop,beauty,European Wax Center,European Wax Center,beauty,,,,,,,Mo-Fr 08:00-21:00; Sa 08:00-18:00; Su 09:00-18:00,,https://locations.waxcenter.com/ny/newyork/new-york-first-avenue-0160.html,,,,,,1st Avenue,1577,10028,personal_care
7097537138,node,40.7777525,-73.9538345,225.4,shop,dry_cleaning,Wendy Laundry & Dry Cleaning,,dry_cleaning,,,,,,,Mo-Fr 07:30-19:00; Sa 08:30-17:00,+1 212-988-2690,,,,,,,East 85th Street,212,,personal_care
5907398054,node,40.7775557,-73.9522212,225.6,amenity,restaurant,The Supply House,,,restaurant,,,,,grill;american,"Mo, Tu 17:00-00:00; We 17:00-01:00; Th 16:00-02:00; Fr 16:00-03:00; Sa 11:30-03:00; Su 11:30-00:00",+1 646-861-3585,https://www.thesupplyhousenyc.com/,,,,,,2nd Avenue,1647,10028,food_drink
2620513862,node,40.7764703,-73.9559474,226.1,shop,supermarket,Gristedes,,supermarket,,,,,,,Mo-Sa 07:00-22:00;Su 08:00-22:00,+1 212-484-9105,https://www.gristedessupermarkets.com,,,,,,3rd Avenue,1450,10028,retail
7041755308,node,40.7770394,-73.9555204,226.6,leisure,fitness_centre,SoulCycle,SoulCycle,,,,,,fitness_centre,,,,,,,,,,3rd Avenue,,,leisure_entertainment
7097515428,node,40.7777689,-73.953881,227.8,craft,tailor,Julia Custom Tailor and Alterations,,,,,tailor,,,,,+1 212-794-1099,,,,,,,East 85th Street,212,,personal_care
6217334978,node,40.7777975,-73.9534122,227.9,shop,convenience,Hole in the Wall Convenience Store,,convenience,,,,,,,,,,,,,,,East 85th Street,219,,retail
11001055899,node,40.7778133,-73.9534573,229.7,shop,hairdresser,C&C Hair Salon,,hairdresser,,,,,,,,+1 646-781-9296,,,,,,,East 85th Street,219,,personal_care
12231891574,node,40.7741732,-73.9552122,230.2,amenity,veterinary,Manhattan Veterinary Group,,,veterinary,,,,,,,,,,,,,,East 80th Street,240,,health
12231891572,node,40.7742033,-73.9552828,231.6,shop,beauty,Mansion Beauty,,beauty,,,,,,,,,,,,,,,East 80th Street,238,,personal_care
7097336616,node,40.7778004,-73.9539469,232.2,craft,shoemaker,Andrade Shoe Repair,,,,,shoemaker,,,,Mo-Fr 08:00-18:00; Sa 09:00-17:00,+1 212-988-0539,,,,,,,East 85th Street,210,,personal_care
8653626438,node,40.7776464,-73.9546005,232.7,leisure,fitness_centre,Rumble,Rumble,,,,,,fitness_centre,,Mo-Th 05:00-21:30; Fr 05:00-20:30; Sa 07:00-19:00; Su 07:00-20:00,+1 212-804-7918,https://www.doyourumble.com,,,,,0,3rd Avenue,1495,10028,leisure_entertainment
4798951428,node,40.7738061,-73.9523988,233.0,shop,department_store,,,department_store,,,,,,,,,,,,,,,,,,retail
6725351887,node,40.777166,-73.955477,233.1,amenity,fast_food,Juice Press,Juice Press,,fast_food,,,,,juice,08:00-21:00,,https://juicepress.com,,,only,,,3rd Avenue,1474,,food_drink
12231891579,node,40.7742301,-73.9553491,233.2,shop,hairdresser,Manny’s Hair Styling,,hairdresser,,,,,,,,,,,,,,,East 80th Street,236,,personal_care
2724050177,node,40.7737943,-73.9544507,233.4,leisure,sports_centre,Goldfish Swim School,Goldfish Swim School,,,,,,sports_centre,,,,https://goldfishswimschool.com/ues-e-80th-street,yes,,,,0,2nd Avenue,1534,10021,leisure_entertainment
11154799857,node,40.7741804,-73.9515921,233.5,amenity,pharmacy,CVS Pharmacy,CVS Pharmacy,,pharmacy,,,,,,"07:00-24:00 open ""Store"" || Mo-Fr 09:00-13:30, 14:00-21:00; Sa 09:00-13:30, 14:00-18:00; Su 10:00-13:30, 14:00-18:00 open ""Pharmacy""",+1 212-249-5198,https://www.cvs.com/store-locator/new-york-ny-pharmacies/1569-first-avenue-new-york-ny-10028/storeid=2411,yes,,,,0,1st Avenue,1569,10028,health
6725371118,node,40.7771988,-73.9554503,234.0,shop,beauty,Pinky Threading Salon,,beauty,,,,,,,Mo-Sa 10:00-19:30; Su 10:30-19:30,+1 212-879-2157,http://www.pinkythreadingsalon.com,,,,,,3rd Avenue,1474,10028,personal_care
3451094409,node,40.7770648,-73.9556075,234.1,amenity,restaurant,Tandoor Oven,,,restaurant,,,,,indian,"Tu-Th, Su 12:00-22:00; Fr, Sa 12:00-22:30",+1 212-628-3000,https://www.tandooroven.com/,yes,no,,yes,,East 83rd Street,175,10028,food_drink
12231891576,node,40.7742536,-73.955399,234.3,shop,dry_cleaning,Mayfair IV Dry Cleaners,,dry_cleaning,,,,,,,,,,,,,,,East 80th Street,232,,personal_care
3450800431,node,40.7774664,-73.9518193,234.7,amenity,restaurant,Heidelberg Restaurant,,,restaurant,,,,,german,Mo-Su 11:00-24:00,+1 212-628-2332,http://www.heidelberg-nyc.com/,,,,yes,,2nd Avenue,1648,10028,food_drink
6725334331,node,40.7772248,-73.9554346,235.0,shop,dry_cleaning,Glamour Cleaners,,dry_cleaning,,,,,,,Mo-Fr 07:00-19:00; Sa 08:00-18:00,+1 212-288-0916,https://glamourcleanersnyc.com,,,,yes,,3rd Avenue,1474,10028,personal_care
12231891577,node,40.7742703,-73.9554347,235.1,shop,florist,Lady Flair,,florist,,,,,,,,,,,,,,,East 80th Street,232,,retail
7097336604,node,40.7778228,-73.9539994,235.5,office,estate_agent,Robert Eberhart Real Estate,,,,estate_agent,,,,,Mo-Fr 09:00-17:00; PH off,+1 212-734-3272,https://www.eberhartmgmt.com,no,,,,1,,,,office_professional
6852623278,node,40.7777066,-73.9545461,236.9,amenity,fast_food,Chipotle,Chipotle,,fast_food,,,,,mexican,Mo-Su 10:45-23:00,+1 646-998-8241,https://locations.chipotle.com/ny/new-york/1497-3rd-ave,,,yes,yes,,3rd Avenue,1497,10028,food_drink
6815414476,node,40.7773502,-73.9552986,237.2,shop,bakery,Levain Bakery,,bakery,,,,,,,Mo-Su 07:00-22:00,+1 917-464-5578,https://levainbakery.com/pages/upper-east-side,,,yes,yes,0,3rd Avenue,1484,,food_drink
266910471,way,40.7777804,-73.954332,238.2,shop,clothes,Fox's,,clothes,,,,,,,Mo-Su 10:00-19:00,+1 212-362-8409,https://foxs.com/pages/manhattan,,,,,,3rd Avenue,1501,10028,retail
2724054779,node,40.7754167,-73.9562405,238.8,amenity,restaurant,Flex Mussels,,,restaurant,,,,,seafood,"Mo-Th 17:00-22:00; Fr, Sa 11:00-15:00, 17:00-23:00; Su 11:00-15:00, 17:00-22:00",+1 212-717-7772,https://flexmussels.com,,,yes,yes,0,3rd Avenue,1431,10028,food_drink
2724181868,node,40.7773842,-73.9552806,239.1,amenity,cafe,Juice Generation,,,cafe,,,,,juice,Mo-Sa 07:00-20:00; Su 08:00-20:00,,https://www.juicegeneration.com/locations/e-84-st,yes,,,,0,3rd Avenue,1486,10028,food_drink
12230629417,node,40.7743341,-73.9555786,239.2,amenity,cafe,787 Coffee,,,cafe,,,,,coffee_shop,,,,,,,,,East 80th Street,228,10075,food_drink
4945848221,node,40.7775087,-73.9517881,240.1,amenity,bar,Jeremy's,,,bar,,,,,,"We, Th 17:30-23:00; Fr, Sa 17:30-00:00",+1 646-560-2753,https://jeremysnyc.com,,,,,0,2nd Avenue,1652,10028,food_drink
8258925522,node,40.7738551,-73.9548221,240.6,shop,newsagent,JCDecaux,,newsagent,,,,,,,,,,yes,,,,0,,,,retail
7100065219,node,40.7774223,-73.9552527,240.9,shop,hairdresser,Dramatics NYC,,hairdresser,,,,,,,Mo-Sa 09:00-19:00; Su 09:00-18:00,,,,,,,0,3rd Avenue,1488,10028,personal_care
5978558021,node,40.7755114,-73.9505916,241.1,shop,laundry,Super Wash 85,,laundry,,,,,,,,+1 212-734-0697,,,,,,,1st Avenue,1615,10028,personal_care
5799923766,node,40.77777,-73.9545025,242.0,amenity,fast_food,McDonald's,McDonald's,,fast_food,,,,,burger,"Mo-Th 06:00-11:00; Sa 00:00-24:00; Su 00:00-05:00, 06:00-23:00; Fr 05:00-00:00",+1 212-628-8100,https://www.mcdonalds.com/us/en-us/location/2814.html,,,yes,yes,,3rd Avenue,1499,10028,food_drink
2724066790,node,40.7755454,-73.9505635,243.1,shop,laundry,Drop Spot Cleaners,,laundry,,,,,,,,+1 212-249-9493,,,,,,,1st Avenue,1615,10028,personal_care
8333736497,node,40.7753561,-73.9562803,243.3,amenity,restaurant,Springbone,,,restaurant,,,,,,Mo-Su 10:30-20:30,,,,,,,0,3rd Avenue,1429,10028,food_drink
6174050007,node,40.7778783,-73.9541391,244.1,amenity,restaurant,Jacques Brasserie,,,restaurant,,,,,french,"Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 11:30-15:30, 16:00-24:00; Su 11:30-23:00",+1 212-327-2272,https://www.jacquesbrasserie.com,,yes,yes,yes,,East 85th Street,206,,food_drink
9490051317,node,40.7775473,-73.9517596,245.0,amenity,fast_food,Schaller’s Stube,,,fast_food,,,,,german,Mo-Sa 11:00-23:00; Su 12:00-18:00,+1 646-726-4355,https://www.schallerstube.com,,yes,yes,,,2nd Avenue,1652,,food_drink
7097522952,node,40.7779526,-73.9536097,245.6,amenity,clinic,Weill Cornell Medical Associates,,,clinic,,,,,,,,,,,,,,East 85th Street,215,,health
2620513899,node,40.7774839,-73.9552436,245.7,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,"Mo-Fr 06:00-19:00; Sa, Su 06:30-18:30",+1 212-744-7458,https://www.starbucks.com/store-locator/store/12330/84th-third-1488-third-avenue-a-new-york-ny-100281967-us,yes,,yes,,0,3rd Avenue,1488,10028,food_drink
9571717299,node,40.7760409,-73.9563334,246.0,shop,sports,Surefoot,Surefoot,sports,,,,,,,Mo-Sa 10:00-19:00; Su 10:00-18:00,+1 212-472-7171,https://www.surefoot.com/new_york_city.php,,,,,,3rd Avenue,1438,10028,leisure_entertainment
8333736496,node,40.7753173,-73.9563154,247.0,amenity,cafe,Modern Bread and Bagel,,,cafe,,,,,bagel;pizza;sandwich;salad;pastry,Mo-Su 08:00-19:00,,,,,only,,,3rd Avenue,1427,10028,food_drink
12230629416,node,40.7748046,-73.9561156,248.7,amenity,clinic,,,,clinic,,,,,,,,,,,,,,,,,health
7007498321,node,40.7735138,-73.953631,249.0,shop,pet,NY Tails,,pet,,,,,,,Mo-Fr 09:00-18:00,+1-646-2891760,https://www.nytails.com/,,,,,,East 80th Street,318,10075,retail
8233591512,node,40.7738531,-73.9518461,249.7,shop,supermarket,Morton Williams,Morton Williams,supermarket,,,,,,,07:00-24:00,+1 212-249-2851,https://www.mortonwilliams.com,,,,,0,1st Avenue,1565,,retail
2724054773,node,40.7752794,-73.9563412,250.0,shop,hairdresser,Effie's Hair Studios,,hairdresser,,,,,,,10:00-20:00,+1 212-256-0127,https://effieshairstudios.com/,,,,,0,3rd Avenue,1425,10028,personal_care
3450800429,node,40.7775967,-73.9517232,251.2,shop,butcher,Schaller & Weber,,butcher,,,,,,,Mo-Sa 11:00-20:00; Su 12:00-18:00,+1 212-879-3047,https://schallerweber.com,,,,,,2nd Avenue,1654,10028,food_drink
12065453677,node,40.773641,-73.9545554,252.5,amenity,fast_food,Chick-fil-A,Chick-fil-A,,fast_food,,,,,chicken,Mo-Sa 06:30-22:30,,,,,yes,,,2nd Avenue,1532,,food_drink
10573824690,node,40.7779004,-73.9544341,253.6,shop,optician,Cohen's Fashion Optical,Cohen's Fashion Optical,optician,,,,,,,Mo-Fr 10:00-19:00; Sa 10:00-18:00,,,,,,,0,3rd Avenue,1503,,health
9690757650,node,40.7745535,-73.9508433,255.7,amenity,restaurant,Inase,,,restaurant,,,,,sushi,Tu-Su 17:30-22:00,+1 212-628-1238,,,,yes,yes,0,1st Avenue,1586,10028,food_drink
6237598299,node,40.7745221,-73.9508675,255.8,amenity,restaurant,Zabb PuTawn,,,restaurant,,,,,thai,"12:00-16:00, 17:00-22:00",+1 212-988-8800,https://www.zaabputawn.com,,,yes,yes,,1st Avenue,1584,10028,food_drink
12065418320,node,40.7744924,-73.9508872,256.2,shop,beauty,OM Nail Spa,,beauty,,,,,,,,,,,,,,,,,,personal_care
9690757652,node,40.7745739,-73.9508204,256.2,shop,hairdresser,A & G Hair Salon,,hairdresser,,,,,,,,+1 212-472-3504,https://anghairsalon.com,,,,,0,1st Avenue,1586,10028,personal_care
9690757647,node,40.774638,-73.9507656,256.7,shop,frame,Morning Calm Gallery & Framing,,frame,,,,,,,Tu-Fr 10:30-18:30; Sa 10:00-17:00,+1 212-737-6431,https://www.morningcalmgallery.com,,,,,0,1st Avenue,1588,10028,retail
9690757651,node,40.774688,-73.9507292,256.7,amenity,restaurant,AOC East,,,restaurant,,,,,french,Mo-We 16:00-24:00; Th-Fr 16:00-01:00; Sa 12:00-01:00; Su 12:00-24:00,+1 646-998-4220,https://aoceast.com,,,yes,yes,0,1st Avenue,1590,10028,food_drink
3450800432,node,40.7777996,-73.9520412,256.7,amenity,bank,Chase,Chase,,bank,,,,,,Mo-Fr 09:00-17:00; Sa 09:00-14:00; Su off,,,,,,,,,,,finance
9690757654,node,40.7746079,-73.9507863,256.8,amenity,ice_cream,Ralph's Italian Ices,Ralph's Italian Ices,,ice_cream,,,,,ice_cream,,+1 646-850-0820,https://www.ralphsices.com,,,yes,yes,0,1st Avenue,1588,10028,food_drink
12065422572,node,40.7744639,-73.9509001,257.0,amenity,cafe,Green Lane Coffee,,,cafe,,,,,,,,,,,,,,,,,food_drink
9690757656,node,40.7747408,-73.9506866,257.3,amenity,cafe,Le Pain Quotidien,Le Pain Quotidien,,cafe,,,,,coffee_shop,"Mo-Fr 07:00-17:00; Sa, Su 07:30-17:00",+1 646-681-3110,https://www.lepainquotidien.com/us/en/locations/146:%20East_83rd_St/1592-First-Ave,,,yes,yes,0,1st Avenue,1592,10028,food_drink
10991141059,node,40.7744432,-73.95091,257.6,shop,pastry,Les Gateaux de Marie,,pastry,,,,,,,Mo-Fr 07:00-19:00; Sa 08:00-19:00; Su 08:00-17:00,+1 929-988-1582,https://lesgateauxdemarie.com,,,,,0,1st Avenue,1582,10028,food_drink
5978795487,node,40.7743846,-73.9509533,258.4,amenity,restaurant,La Mia Pizza,,,restaurant,,,,,pizza,"Su-We 11:00-01:00; Th 11:00-02:00; Fr, Sa 11:00-03:00",+1 212-472-1200,https://www.lamiapizzany.com,,,yes,yes,0,1st Avenue,1580,10028,food_drink
10893590822,node,40.7762991,-73.9504574,258.4,amenity,bar,Ryan's Daughter,,,bar,,,,,,"Mo-Fr 12:00-04:00; Sa, Su 11:00-04:00",+1 212-628-2613,https://ryansdaughter.nyc,,,,,0;1,East 85th Street,350,10028,food_drink
5599440662,node,40.7778803,-73.9522103,258.7,shop,nutrition_supplements,The Vitamin Shoppe,The Vitamin Shoppe,nutrition_supplements,,,,,,,Mo-Fr 10:00-20:30; Sa 10:00-19:30; Su 11:00-19:00,+1-212-585-3091,https://locations.vitaminshoppe.com/ny/newyork/vitamins-supplements-new-york-ny-3.html,yes,,,,,East 86th Street,244,10028,retail
10573807982,node,40.7779736,-73.9543705,259.6,amenity,restaurant,Giacomo's Pizza,,,restaurant,,,,,,"Mo-Th, Su 10:00-01:00; Fr, Sa 10:00-02:00",+1 646-719-1177,https://www.giacomospizzarestaurant.com/,,,,yes,,3rd Avenue,1505,,food_drink
9480321784,node,40.7759606,-73.9503587,260.4,amenity,veterinary,The Animal Clinic of new York,,,veterinary,,,,,,,+1 212-628-5580,,,,,,,1st Avenue,1623,10028,health
9690757653,node,40.7743123,-73.950992,260.6,amenity,restaurant,QUATORZE bis,,,restaurant,,,,,french,"Mo-Th 17:30-22:30; Fr-Su 12:00-15:00, 17:30-22:30",+1 212-535-1414,https://quatorze.nyc,,,yes,yes,0,1st Avenue,1578,10028,food_drink
11154799859,node,40.7750338,-73.9504895,260.7,shop,laundry,Smile Cleaners,,laundry,,,,,,,,+1 212-737-8484,,yes,,,yes,0,1st Avenue,1604,10028,personal_care
10695825227,node,40.7777807,-73.9549893,261.1,amenity,restaurant,Serafina Restaurant ,,,restaurant,,,,,italian,closed,,https://cafeserafinany.com/,,,,,,,,,food_drink
10893513469,node,40.7765789,-73.9505353,261.3,amenity,restaurant,Poke,,,restaurant,,,,,sushi,"Mo-Th 17:00-21:30; Fr, Sa 17:00-22:00",+1 212-249-0569,https://pokerestaurant.nyc,,,yes,yes,0,East 85th Street,343,10128,food_drink
2724082991,node,40.7776771,-73.9516638,261.4,shop,convenience,Farmer's Market Café,,convenience,,,,,,,,,,,,,,0,East 86th Street,300,10028,retail
12920325700,node,40.7779915,-73.9524939,261.8,shop,supermarket,Fairway Market,,supermarket,,,,,,,Mo-Su 07:00-24:00; Dec 25 off,+1-718-569-4511,https://www.fairwaymarket.com/sm/planning/rsid/4000/store,yes,,,,,East 86th Street,240,10028,retail
10292368149,node,40.7750757,-73.9504566,261.9,amenity,restaurant,Botte UES,,,restaurant,,,,,,,+1 212-207-0052,https://www.botterestaurants.com/,,,,,,1st Avenue,1606,10028,food_drink
7108604986,node,40.7751135,-73.9564475,263.1,shop,wine,Eli's List,Eli Zabar,wine,,,,,,,Mo-Sa 10:00-19:00; Su 12:00-19:00,+1 212-717-1999,https://elislist.com/,,,,yes,,3rd Avenue,1415,10028,retail
2723997250,node,40.7741199,-73.9511665,263.4,shop,convenience,Tony Deli & Grocery,,convenience,,,,,,,,+1 212-570-6229,,,,,,0,1st Avenue,1576,10028,retail
2724083007,node,40.7776057,-73.9514952,263.5,amenity,cafe,Casita of Brooklyn,,,cafe,,,,,coffee_shop,,,https://casitaofbk.com,,,yes,,,East 86th Street,300,10028,food_drink
13375040752,node,40.7765505,-73.9504682,265.5,amenity,events_venue,Let's Dress Up,,,events_venue,,,,,,,+1-212-879-0956,https://letsdressupnyc.com,,,,,,,,,leisure_entertainment
5876934150,node,40.7740406,-73.951217,266.5,shop,hardware,Sky Locksmith & Hardware,,hardware,,,,,,,Mo-Fr 08:00-18:30; Sa 09:00-18:00,+1 212-288-7773,https://www.skylocksmith.com/,,,,,,1st Avenue,1574,10028,retail
8333736499,node,40.7755873,-73.9565983,266.7,amenity,restaurant,Emmy Squared–Upper East Side,,,restaurant,,,,,,,,,,,,,,,,,food_drink
7108601966,node,40.7750684,-73.95648,267.1,amenity,restaurant,Eli's Table,Eli Zabar,,restaurant,,,,,american,Tu-Sa 17:30-21:30,+1 212-717-9798,https://www.elizabar.com/Elis-Table.aspx,yes,,yes,yes,,3rd Avenue,1413,10028,food_drink
5857686501,node,40.7735939,-73.9520108,268.0,amenity,clinic,Northwell Health-GoHealth Urgent Care,GoHealth Urgent Care,,clinic,,,,,,"Mo-Fr 08:00-20:00; Sa,Su 09:00-17:00",+1 212-897-1995,https://www.gohealthuc.com/nyc/manhattan/east-81st,,,,,,1st Avenue,1555,10028,health
13375040751,node,40.776532,-73.9504244,268.3,shop,florist,Michael's Floral Design NYC,,florist,,,,,,,"Mo-Fr 08:30-18:00, Sa-Su 10:00-18:00",+1-212-879-1690,https://www.michaelsfloraldesignnyc.com,,,,,,,,,retail
10755612112,node,40.7755174,-73.9566349,270.4,amenity,cafe,Maman,Maman,,cafe,,,,,,"Mo-Fr 07:30-18:00; Sa,Su 08:00-18:00",,https://mamannyc.com/,,yes,yes,yes,0,3rd Avenue,1424,10028,food_drink
8653604469,node,40.7779242,-73.9548807,270.8,amenity,fast_food,Dave's Hot Chicken,Dave's Hot Chicken,,fast_food,,,,,chicken,Mo-Su 10:30-23:00,,,yes,,yes,,0,3rd Avenue,1498,10028,food_drink
10893577514,node,40.7765138,-73.9503813,271.1,amenity,restaurant,Luna Rossa,,,restaurant,,,,,italian,"Mo-Sa 15:00-22:30, Su 12:00-21:00",+1 212-517-3118,https://lunarossanyc.com,,,yes,yes,0,East 85th Street,347,10128,food_drink
12324805519,node,40.7781506,-73.9528704,271.4,shop,beauty,Thérapie,,beauty,,,,,,,Mo-Fr 10:00-20:00; Sa 09:00-18:00; Su off,,,,,,,,East 86th Street,228,,personal_care
8653571863,node,40.7779443,-73.9548481,271.6,amenity,dentist,Glenn Reit D.D.S.,,,dentist,,,,,,,+1 212-517-9000,https://www.reitdds.com,,,,,1,3rd Avenue,1498,10028,health
9858408200,node,40.7735399,-73.9520551,271.7,amenity,bank,Apple Bank,Apple Bank,,bank,,,,,,Mo-We 09:00-16:00; Th 09:00-18:00; Fr 09:00-16:00; Sa 10:00-14:00,+1212-472-5576,https://www.applebank.com/atm-branch-locations/new-york/manhattan/1555-first-avenue,,no,,,,1st Avenue,1555,10028,finance
10711404203,node,40.7781497,-73.9540401,271.8,leisure,fitness_centre,Equinox,Equinox,,,,,,fitness_centre,,Mo-Th 05:30-22:00; Fr 05:30-20:00; Sa-Su 07:00-19:00,+1-212-439-8500,https://www.equinox.com/clubs/new-york/uptown/east85th,,,,,,East 85th Street,203,10028,leisure_entertainment
4470030391,node,40.7750087,-73.9565252,272.6,shop,deli,Eli's Market,Eli Zabar,deli,,,,,,,07:00-19:30,+1 212-717-8100,https://www.elizabar.com/Elis-Market.aspx,yes,,,yes,,3rd Avenue,1411,,food_drink
6725436560,node,40.778185,-73.9529487,274.1,amenity,bank,Santander,Santander,,bank,,,,,,Mo-Fr 09:00-17:00; Sa 09:00-13:00; Su off,+1 212-534-0408,https://locations.santanderbank.com/ny/new-york/226-east-86th-street.html,,,,,,East 86th Street,226,10028,finance
6209861993,node,40.7774087,-73.9510298,274.3,amenity,restaurant,Maz Mescal,,,restaurant,,,,,mexican,Tu-Th 16:00-22:00; Fr 16:00-22:30; Sa 13:00-22:30; Su 13:00-21:00; Mo 17:00-21:00,+1 212-472-1599,https://www.mazmezcal.com,,yes,,yes,,East 86th Street,316,10028,food_drink
2357937257,node,40.7761432,-73.9502069,275.6,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,Mo-Su 06:00-22:00,+1 212-737-6534,https://www.starbucks.com/store-locator/store/12482/85th-first-1631-1st-ave-new-york-ny-100284304-us,,,yes,,,1st Avenue,1631,10028,food_drink
5799947874,node,40.7781822,-73.9540867,276.1,shop,clothes,Gap,Gap,clothes,,,,,,,Mo-Sa 10:00-20:00; Su 10:00-19:00,+1 212-794-5782,https://www.gap.com/stores/ny/new-york/gap-7228.html,,,,,,3rd Avenue,1511,10028,retail
10755612111,node,40.7754431,-73.9566946,276.3,shop,clothes,Mixology Clothing Company,,clothes,,,,,,,Mo-We 10:00-18:00; Th-Sa 10:00-19:00; Su 11:00-18:00,,https://www.shopmixology.com/pages/crystal-christopher,,,,,0,3rd Avenue,1422,10028,retail
4278875400,node,40.7737606,-73.9514304,278.2,amenity,ice_cream,Lilo Creamery,,,ice_cream,,,,,,12:00-22:00,+1 212-734-0105,,,,yes,yes,0,1st Avenue,1564,10028,food_drink
5599198081,node,40.7773548,-73.9509024,278.4,shop,beverages,City Swiggers,,beverages,,,,,,,Mo-Su 12:00-22:00,+1 212-570-2000,https://www.cityswiggers.com/,,yes,,,,East 86th Street,320,10028,food_drink
6209895325,node,40.7773212,-73.9508445,279.8,amenity,restaurant,Sandro's,,,restaurant,,,,,italian,"Mo-Th 17:00-21:00; Fr 17:00-22:00; Sa 12:00-14:30,16:30-22:00; Su 12:00-14:30,16:30-21:00",+1 212-288-7374,https://www.sandrosrestaurant.com,,,yes,yes,,East 86th Street,322,10028,food_drink
4346186291,node,40.7753842,-73.9567313,280.2,amenity,restaurant,Pig Heaven,,,restaurant,,,,,chinese,12:00-22:00,+1 212-744-4333,https://pigheavennyc.com/,,,yes,yes,,3rd Avenue,1420,10028,food_drink
8258925539,node,40.7734579,-73.9548306,280.4,shop,newsagent,,,newsagent,,,,,,,,,,yes,,,,0,,,,retail
4553473206,node,40.773727,-73.9514424,280.6,shop,hairdresser,Hair 'n Now,,hairdresser,,,,,,,Mo-Sa 08:00-19:30; Su 09:00-19:00,+1 212-288-4413,http://hairnnow.com,,,,,0,1st Avenue,1564,10028,personal_care
8333736500,node,40.7756861,-73.9567751,281.1,amenity,restaurant,Antonucci Cafe,,,restaurant,,,,,italian,"Su, Mo 12:00-22:00; Tu-Sa 12:00-22:30",,,,,,16:00-22:00,,East 81st Street,170,,food_drink
266926747,way,40.7780282,-73.9549214,282.6,amenity,fast_food,Sweetgreen,Sweetgreen,,fast_food,,,,,salad,Mo-Su 10:30-22:00,+1 646-666-0860,https://order.sweetgreen.com/85th-3rd/menu,yes,,yes,,,3rd Avenue,1500,10028,food_drink
2723997240,node,40.7736779,-73.951473,283.5,shop,pet,Paws Grocer,,pet,,,,,,,,,,,,,,0,1st Avenue,1562,10028,retail
2620513909,node,40.7781083,-73.9547613,285.1,amenity,bank,TD Bank,TD Bank,,bank,,,,,,Mo-Fr 08:30-18:00; Sa 09:30-13:00; Su 11:00-14:00,+1 212-396-5740,https://locations.td.com/us/1504-3rd-avenue-85th-3rd,,,,,,3rd Avenue,1504,10028,finance
3451030436,node,40.7764768,-73.9566862,285.3,amenity,restaurant,Toloache,,,restaurant,,,,,mexican,"Mo-Th 12:00-23:00; Fr, Sa 12:00-23:00; Su 12:00-21:00",+1 212-861-4505,http://toloachenyc.com/#uppereastside,limited,,yes,yes,,East 82nd Street,166,10028,food_drink
13375040755,node,40.7772341,-73.9506172,289.3,shop,beauty,Satori Laser,,beauty,,,,,,,"Mo-Fr 09:00-20:00, Sa-Su 10:00-19:00",+1-646-259-3366,https://www.satorilaser.com/pages/laser-hair-removal-upper-east-side/,,,,,,,,,personal_care
